ts_id,date,total,ShipMode,Segment,Region,Category
122,2015-07-31,2.97,Standard Class,Corporate,Central,Technology
122,2015-09-30,559.71,Standard Class,Corporate,Central,Technology
122,2015-10-31,1735.856,Standard Class,Corporate,Central,Technology
122,2015-11-30,467.658,Standard Class,Corporate,Central,Technology
122,2015-12-31,47.53,Standard Class,Corporate,Central,Technology
122,2016-02-29,974.9000000000001,Standard Class,Corporate,Central,Technology
122,2016-03-31,180.96,Standard Class,Corporate,Central,Technology
122,2016-05-31,1104.72,Standard Class,Corporate,Central,Technology
122,2016-08-31,3899.92,Standard Class,Corporate,Central,Technology
122,2016-10-31,149.95,Standard Class,Corporate,Central,Technology
122,2016-11-30,2312.562,Standard Class,Corporate,Central,Technology
122,2016-12-31,4973.91,Standard Class,Corporate,Central,Technology
122,2017-01-31,376.64,Standard Class,Corporate,Central,Technology
122,2017-03-31,21.072,Standard Class,Corporate,Central,Technology
122,2017-04-30,12.99,Standard Class,Corporate,Central,Technology
122,2017-06-30,102.86800000000001,Standard Class,Corporate,Central,Technology
122,2017-09-30,889.4939999999999,Standard Class,Corporate,Central,Technology
122,2017-10-31,17499.95,Standard Class,Corporate,Central,Technology
122,2017-11-30,378.88800000000003,Standard Class,Corporate,Central,Technology
122,2017-12-31,763.9,Standard Class,Corporate,Central,Technology
122,2018-01-31,207.0,Standard Class,Corporate,Central,Technology
122,2018-03-31,2543.92,Standard Class,Corporate,Central,Technology
122,2018-05-31,587.97,Standard Class,Corporate,Central,Technology
122,2018-07-31,514.7620000000001,Standard Class,Corporate,Central,Technology
122,2018-08-31,1439.982,Standard Class,Corporate,Central,Technology
122,2018-09-30,1160.9979999999998,Standard Class,Corporate,Central,Technology
122,2018-10-31,508.768,Standard Class,Corporate,Central,Technology
122,2018-12-31,29.34,Standard Class,Corporate,Central,Technology
123,2015-03-31,3567.68,Standard Class,Corporate,East,Furniture
123,2015-06-30,991.764,Standard Class,Corporate,East,Furniture
123,2015-07-31,1049.6100000000001,Standard Class,Corporate,East,Furniture
123,2015-09-30,746.7160000000001,Standard Class,Corporate,East,Furniture
123,2015-11-30,1350.1900000000003,Standard Class,Corporate,East,Furniture
123,2015-12-31,353.876,Standard Class,Corporate,East,Furniture
123,2016-01-31,452.45,Standard Class,Corporate,East,Furniture
123,2016-02-29,584.802,Standard Class,Corporate,East,Furniture
123,2016-04-30,192.944,Standard Class,Corporate,East,Furniture
123,2016-05-31,8.352,Standard Class,Corporate,East,Furniture
123,2016-06-30,1522.638,Standard Class,Corporate,East,Furniture
123,2016-07-31,169.78,Standard Class,Corporate,East,Furniture
123,2016-08-31,1173.1779999999999,Standard Class,Corporate,East,Furniture
123,2016-09-30,843.136,Standard Class,Corporate,East,Furniture
123,2016-10-31,291.1,Standard Class,Corporate,East,Furniture
123,2016-11-30,4659.107999999999,Standard Class,Corporate,East,Furniture
123,2016-12-31,2642.026,Standard Class,Corporate,East,Furniture
123,2017-01-31,173.94,Standard Class,Corporate,East,Furniture
123,2017-02-28,68.95,Standard Class,Corporate,East,Furniture
123,2017-04-30,668.706,Standard Class,Corporate,East,Furniture
123,2017-05-31,10.02,Standard Class,Corporate,East,Furniture
123,2017-06-30,1173.84,Standard Class,Corporate,East,Furniture
123,2017-07-31,600.7059999999999,Standard Class,Corporate,East,Furniture
123,2017-08-31,405.79999999999995,Standard Class,Corporate,East,Furniture
123,2017-09-30,682.664,Standard Class,Corporate,East,Furniture
123,2017-10-31,963.2180000000001,Standard Class,Corporate,East,Furniture
123,2017-11-30,664.888,Standard Class,Corporate,East,Furniture
123,2017-12-31,1413.882,Standard Class,Corporate,East,Furniture
123,2018-03-31,441.96,Standard Class,Corporate,East,Furniture
123,2018-04-30,74.45,Standard Class,Corporate,East,Furniture
123,2018-05-31,1327.3760000000002,Standard Class,Corporate,East,Furniture
123,2018-06-30,384.768,Standard Class,Corporate,East,Furniture
123,2018-07-31,471.58399999999995,Standard Class,Corporate,East,Furniture
123,2018-08-31,1488.424,Standard Class,Corporate,East,Furniture
123,2018-09-30,2292.124,Standard Class,Corporate,East,Furniture
123,2018-10-31,631.386,Standard Class,Corporate,East,Furniture
123,2018-11-30,1254.804,Standard Class,Corporate,East,Furniture
123,2018-12-31,924.164,Standard Class,Corporate,East,Furniture
124,2015-03-31,249.69199999999998,Standard Class,Corporate,East,Office Supplies
124,2015-04-30,856.6460000000001,Standard Class,Corporate,East,Office Supplies
124,2015-05-31,35.91,Standard Class,Corporate,East,Office Supplies
124,2015-06-30,166.68400000000003,Standard Class,Corporate,East,Office Supplies
124,2015-07-31,282.07,Standard Class,Corporate,East,Office Supplies
124,2015-08-31,604.116,Standard Class,Corporate,East,Office Supplies
124,2015-09-30,2068.514,Standard Class,Corporate,East,Office Supplies
124,2015-10-31,257.224,Standard Class,Corporate,East,Office Supplies
124,2015-11-30,3450.1679999999997,Standard Class,Corporate,East,Office Supplies
124,2015-12-31,2955.9940000000006,Standard Class,Corporate,East,Office Supplies
124,2016-01-31,596.0760000000001,Standard Class,Corporate,East,Office Supplies
124,2016-02-29,35.88,Standard Class,Corporate,East,Office Supplies
124,2016-03-31,21.996000000000002,Standard Class,Corporate,East,Office Supplies
124,2016-04-30,139.47799999999998,Standard Class,Corporate,East,Office Supplies
124,2016-05-31,128.00600000000003,Standard Class,Corporate,East,Office Supplies
124,2016-07-31,742.2900000000001,Standard Class,Corporate,East,Office Supplies
124,2016-08-31,706.634,Standard Class,Corporate,East,Office Supplies
124,2016-09-30,1435.375,Standard Class,Corporate,East,Office Supplies
124,2016-10-31,187.878,Standard Class,Corporate,East,Office Supplies
124,2016-11-30,579.494,Standard Class,Corporate,East,Office Supplies
124,2016-12-31,764.2139999999999,Standard Class,Corporate,East,Office Supplies
124,2017-01-31,1681.5819999999999,Standard Class,Corporate,East,Office Supplies
124,2017-02-28,390.42600000000004,Standard Class,Corporate,East,Office Supplies
124,2017-03-31,459.95,Standard Class,Corporate,East,Office Supplies
124,2017-04-30,85.13199999999999,Standard Class,Corporate,East,Office Supplies
124,2017-05-31,118.72,Standard Class,Corporate,East,Office Supplies
124,2017-06-30,1029.19,Standard Class,Corporate,East,Office Supplies
124,2017-07-31,1375.6840000000002,Standard Class,Corporate,East,Office Supplies
124,2017-08-31,1257.67,Standard Class,Corporate,East,Office Supplies
124,2017-09-30,927.5150000000001,Standard Class,Corporate,East,Office Supplies
124,2017-10-31,1760.9120000000005,Standard Class,Corporate,East,Office Supplies
124,2017-11-30,1313.8300000000002,Standard Class,Corporate,East,Office Supplies
124,2017-12-31,3307.518,Standard Class,Corporate,East,Office Supplies
124,2018-02-28,788.3100000000001,Standard Class,Corporate,East,Office Supplies
124,2018-03-31,185.52,Standard Class,Corporate,East,Office Supplies
124,2018-04-30,140.528,Standard Class,Corporate,East,Office Supplies
124,2018-05-31,548.4979999999999,Standard Class,Corporate,East,Office Supplies
124,2018-06-30,2150.168,Standard Class,Corporate,East,Office Supplies
124,2018-07-31,345.56600000000003,Standard Class,Corporate,East,Office Supplies
124,2018-08-31,433.95000000000005,Standard Class,Corporate,East,Office Supplies
124,2018-09-30,773.414,Standard Class,Corporate,East,Office Supplies
124,2018-10-31,1151.488,Standard Class,Corporate,East,Office Supplies
124,2018-11-30,4392.855999999999,Standard Class,Corporate,East,Office Supplies
124,2018-12-31,837.528,Standard Class,Corporate,East,Office Supplies
125,2015-02-28,115.36,Standard Class,Corporate,East,Technology
125,2015-04-30,159.98,Standard Class,Corporate,East,Technology
125,2015-07-31,557.95,Standard Class,Corporate,East,Technology
125,2015-08-31,391.40999999999997,Standard Class,Corporate,East,Technology
125,2015-09-30,431.922,Standard Class,Corporate,East,Technology
125,2015-11-30,833.94,Standard Class,Corporate,East,Technology
125,2015-12-31,466.45799999999997,Standard Class,Corporate,East,Technology
125,2016-01-31,1612.514,Standard Class,Corporate,East,Technology
125,2016-02-29,105.98,Standard Class,Corporate,East,Technology
125,2016-03-31,562.37,Standard Class,Corporate,East,Technology
125,2016-04-30,328.282,Standard Class,Corporate,East,Technology
125,2016-07-31,124.95,Standard Class,Corporate,East,Technology
125,2016-08-31,576.9680000000001,Standard Class,Corporate,East,Technology
125,2016-09-30,2979.864,Standard Class,Corporate,East,Technology
125,2016-10-31,248.99,Standard Class,Corporate,East,Technology
125,2016-11-30,102.45,Standard Class,Corporate,East,Technology
125,2016-12-31,617.3299999999999,Standard Class,Corporate,East,Technology
125,2017-01-31,331.96,Standard Class,Corporate,East,Technology
125,2017-02-28,39.98,Standard Class,Corporate,East,Technology
125,2017-03-31,159.98,Standard Class,Corporate,East,Technology
125,2017-04-30,9099.93,Standard Class,Corporate,East,Technology
125,2017-05-31,631.96,Standard Class,Corporate,East,Technology
125,2017-06-30,727.9000000000001,Standard Class,Corporate,East,Technology
125,2017-07-31,597.0,Standard Class,Corporate,East,Technology
125,2017-08-31,1157.9679999999998,Standard Class,Corporate,East,Technology
125,2017-09-30,461.838,Standard Class,Corporate,East,Technology
125,2017-10-31,1115.906,Standard Class,Corporate,East,Technology
125,2017-11-30,840.066,Standard Class,Corporate,East,Technology
125,2017-12-31,1509.934,Standard Class,Corporate,East,Technology
125,2018-02-28,1562.25,Standard Class,Corporate,East,Technology
125,2018-03-31,69.93,Standard Class,Corporate,East,Technology
125,2018-04-30,677.58,Standard Class,Corporate,East,Technology
125,2018-05-31,607.95,Standard Class,Corporate,East,Technology
125,2018-06-30,181.78,Standard Class,Corporate,East,Technology
125,2018-07-31,171.87,Standard Class,Corporate,East,Technology
125,2018-09-30,3295.5099999999998,Standard Class,Corporate,East,Technology
125,2018-10-31,5793.448,Standard Class,Corporate,East,Technology
125,2018-11-30,4489.164,Standard Class,Corporate,East,Technology
125,2018-12-31,741.036,Standard Class,Corporate,East,Technology
126,2015-01-31,51.94,Standard Class,Corporate,South,Furniture
126,2015-04-30,1955.184,Standard Class,Corporate,South,Furniture
126,2015-05-31,310.88,Standard Class,Corporate,South,Furniture
126,2015-06-30,170.352,Standard Class,Corporate,South,Furniture
126,2015-08-31,544.368,Standard Class,Corporate,South,Furniture
126,2015-10-31,1335.5,Standard Class,Corporate,South,Furniture
126,2016-01-31,192.22,Standard Class,Corporate,South,Furniture
126,2016-03-31,37.288,Standard Class,Corporate,South,Furniture
126,2016-04-30,595.38,Standard Class,Corporate,South,Furniture
126,2016-05-31,63.552,Standard Class,Corporate,South,Furniture
126,2016-06-30,27.42,Standard Class,Corporate,South,Furniture
126,2016-07-31,363.508,Standard Class,Corporate,South,Furniture
126,2016-09-30,21.36,Standard Class,Corporate,South,Furniture
126,2016-11-30,1574.2399999999998,Standard Class,Corporate,South,Furniture
126,2016-12-31,210.936,Standard Class,Corporate,South,Furniture
126,2017-02-28,132.224,Standard Class,Corporate,South,Furniture
126,2017-03-31,60.16,Standard Class,Corporate,South,Furniture
126,2017-04-30,79.12,Standard Class,Corporate,South,Furniture
126,2017-05-31,2695.964,Standard Class,Corporate,South,Furniture
126,2017-07-31,140.81,Standard Class,Corporate,South,Furniture
126,2017-08-31,562.2925,Standard Class,Corporate,South,Furniture
126,2017-09-30,1558.038,Standard Class,Corporate,South,Furniture
126,2017-10-31,11.568,Standard Class,Corporate,South,Furniture
126,2017-11-30,340.06399999999996,Standard Class,Corporate,South,Furniture
126,2018-04-30,278.23199999999997,Standard Class,Corporate,South,Furniture
126,2018-06-30,512.3520000000001,Standard Class,Corporate,South,Furniture
126,2018-09-30,20.32,Standard Class,Corporate,South,Furniture
126,2018-10-31,1875.258,Standard Class,Corporate,South,Furniture
126,2018-12-31,801.419,Standard Class,Corporate,South,Furniture
127,2015-01-31,70.084,Standard Class,Corporate,South,Office Supplies
127,2015-03-31,391.27099999999996,Standard Class,Corporate,South,Office Supplies
127,2015-04-30,1355.752,Standard Class,Corporate,South,Office Supplies
127,2015-05-31,2729.5499999999997,Standard Class,Corporate,South,Office Supplies
127,2015-07-31,9.552,Standard Class,Corporate,South,Office Supplies
127,2015-08-31,1581.17,Standard Class,Corporate,South,Office Supplies
127,2015-09-30,305.61599999999993,Standard Class,Corporate,South,Office Supplies
127,2015-10-31,293.618,Standard Class,Corporate,South,Office Supplies
127,2015-11-30,1998.5220000000002,Standard Class,Corporate,South,Office Supplies
127,2015-12-31,40.327000000000005,Standard Class,Corporate,South,Office Supplies
127,2016-02-29,324.10999999999996,Standard Class,Corporate,South,Office Supplies
127,2016-03-31,109.59200000000001,Standard Class,Corporate,South,Office Supplies
127,2016-04-30,170.75400000000002,Standard Class,Corporate,South,Office Supplies
127,2016-05-31,400.77,Standard Class,Corporate,South,Office Supplies
127,2016-06-30,262.412,Standard Class,Corporate,South,Office Supplies
127,2016-07-31,110.244,Standard Class,Corporate,South,Office Supplies
127,2016-08-31,57.888,Standard Class,Corporate,South,Office Supplies
127,2016-09-30,277.39300000000003,Standard Class,Corporate,South,Office Supplies
127,2016-11-30,1459.7139999999997,Standard Class,Corporate,South,Office Supplies
127,2016-12-31,278.82,Standard Class,Corporate,South,Office Supplies
127,2017-03-31,76.586,Standard Class,Corporate,South,Office Supplies
127,2017-04-30,228.048,Standard Class,Corporate,South,Office Supplies
127,2017-05-31,308.998,Standard Class,Corporate,South,Office Supplies
127,2017-07-31,104.49600000000001,Standard Class,Corporate,South,Office Supplies
127,2017-08-31,206.26600000000002,Standard Class,Corporate,South,Office Supplies
127,2017-09-30,120.016,Standard Class,Corporate,South,Office Supplies
127,2017-10-31,385.07900000000006,Standard Class,Corporate,South,Office Supplies
127,2017-11-30,47.153999999999996,Standard Class,Corporate,South,Office Supplies
127,2017-12-31,40.896,Standard Class,Corporate,South,Office Supplies
127,2018-03-31,195.002,Standard Class,Corporate,South,Office Supplies
127,2018-04-30,2812.638,Standard Class,Corporate,South,Office Supplies
127,2018-05-31,93.488,Standard Class,Corporate,South,Office Supplies
127,2018-06-30,1706.8880000000001,Standard Class,Corporate,South,Office Supplies
127,2018-07-31,41.91,Standard Class,Corporate,South,Office Supplies
127,2018-09-30,1342.662,Standard Class,Corporate,South,Office Supplies
127,2018-10-31,83.31899999999999,Standard Class,Corporate,South,Office Supplies
127,2018-11-30,107.531,Standard Class,Corporate,South,Office Supplies
127,2018-12-31,61.544,Standard Class,Corporate,South,Office Supplies
128,2015-03-31,3499.93,Standard Class,Corporate,South,Technology
128,2015-04-30,729.9300000000001,Standard Class,Corporate,South,Technology
128,2015-05-31,617.97,Standard Class,Corporate,South,Technology
128,2015-07-31,575.92,Standard Class,Corporate,South,Technology
128,2015-08-31,518.3439999999999,Standard Class,Corporate,South,Technology
128,2015-09-30,15.216,Standard Class,Corporate,South,Technology
128,2015-11-30,1015.83,Standard Class,Corporate,South,Technology
128,2015-12-31,503.95,Standard Class,Corporate,South,Technology
128,2016-03-31,79.96,Standard Class,Corporate,South,Technology
128,2016-04-30,287.97,Standard Class,Corporate,South,Technology
128,2016-06-30,974.97,Standard Class,Corporate,South,Technology
128,2016-07-31,239.7,Standard Class,Corporate,South,Technology
128,2016-09-30,66.36,Standard Class,Corporate,South,Technology
128,2016-11-30,100.792,Standard Class,Corporate,South,Technology
128,2016-12-31,323.64,Standard Class,Corporate,South,Technology
128,2017-01-31,1275.9679999999998,Standard Class,Corporate,South,Technology
128,2017-05-31,2135.2799999999997,Standard Class,Corporate,South,Technology
128,2017-07-31,265.475,Standard Class,Corporate,South,Technology
128,2017-09-30,604.316,Standard Class,Corporate,South,Technology
128,2017-10-31,52.68,Standard Class,Corporate,South,Technology
128,2017-11-30,244.768,Standard Class,Corporate,South,Technology
128,2018-04-30,2.376,Standard Class,Corporate,South,Technology
128,2018-05-31,27.192,Standard Class,Corporate,South,Technology
128,2018-06-30,2551.896,Standard Class,Corporate,South,Technology
128,2018-09-30,507.66,Standard Class,Corporate,South,Technology
128,2018-10-31,34.512,Standard Class,Corporate,South,Technology
128,2018-11-30,361.376,Standard Class,Corporate,South,Technology
128,2018-12-31,278.118,Standard Class,Corporate,South,Technology
129,2015-03-31,1232.624,Standard Class,Corporate,West,Furniture
129,2015-04-30,1317.399,Standard Class,Corporate,West,Furniture
129,2015-05-31,803.0020000000001,Standard Class,Corporate,West,Furniture
129,2015-07-31,3994.3119999999994,Standard Class,Corporate,West,Furniture
129,2015-08-31,6.28,Standard Class,Corporate,West,Furniture
129,2015-09-30,509.91400000000004,Standard Class,Corporate,West,Furniture
129,2015-10-31,146.352,Standard Class,Corporate,West,Furniture
129,2015-11-30,867.74,Standard Class,Corporate,West,Furniture
129,2015-12-31,2337.284,Standard Class,Corporate,West,Furniture
129,2016-03-31,135.09,Standard Class,Corporate,West,Furniture
129,2016-04-30,993.84,Standard Class,Corporate,West,Furniture
129,2016-05-31,1452.7875,Standard Class,Corporate,West,Furniture
129,2016-06-30,621.76,Standard Class,Corporate,West,Furniture
129,2016-07-31,266.352,Standard Class,Corporate,West,Furniture
129,2016-08-31,586.398,Standard Class,Corporate,West,Furniture
129,2016-09-30,861.414,Standard Class,Corporate,West,Furniture
129,2016-10-31,16.02,Standard Class,Corporate,West,Furniture
129,2016-11-30,696.42,Standard Class,Corporate,West,Furniture
129,2016-12-31,928.3000000000001,Standard Class,Corporate,West,Furniture
129,2017-01-31,189.82,Standard Class,Corporate,West,Furniture
129,2017-04-30,153.45600000000002,Standard Class,Corporate,West,Furniture
129,2017-05-31,969.408,Standard Class,Corporate,West,Furniture
129,2017-06-30,1115.17,Standard Class,Corporate,West,Furniture
129,2017-07-31,2491.768,Standard Class,Corporate,West,Furniture
129,2017-08-31,2887.056,Standard Class,Corporate,West,Furniture
129,2017-09-30,4330.5335000000005,Standard Class,Corporate,West,Furniture
129,2017-10-31,2543.4660000000003,Standard Class,Corporate,West,Furniture
129,2017-11-30,1731.532,Standard Class,Corporate,West,Furniture
129,2017-12-31,4322.7429999999995,Standard Class,Corporate,West,Furniture
129,2018-02-28,210.58,Standard Class,Corporate,West,Furniture
129,2018-03-31,399.672,Standard Class,Corporate,West,Furniture
129,2018-04-30,501.664,Standard Class,Corporate,West,Furniture
129,2018-05-31,586.384,Standard Class,Corporate,West,Furniture
129,2018-07-31,362.352,Standard Class,Corporate,West,Furniture
129,2018-08-31,213.96,Standard Class,Corporate,West,Furniture
129,2018-09-30,511.13199999999995,Standard Class,Corporate,West,Furniture
129,2018-10-31,1546.4450000000002,Standard Class,Corporate,West,Furniture
129,2018-11-30,1152.096,Standard Class,Corporate,West,Furniture
129,2018-12-31,2995.9919999999997,Standard Class,Corporate,West,Furniture
130,2015-02-28,341.94,Standard Class,Corporate,West,Office Supplies
130,2015-03-31,374.082,Standard Class,Corporate,West,Office Supplies
130,2015-04-30,132.672,Standard Class,Corporate,West,Office Supplies
130,2015-05-31,8.0,Standard Class,Corporate,West,Office Supplies
130,2015-06-30,14.52,Standard Class,Corporate,West,Office Supplies
130,2015-07-31,344.316,Standard Class,Corporate,West,Office Supplies
130,2015-08-31,74.76,Standard Class,Corporate,West,Office Supplies
130,2015-09-30,187.64,Standard Class,Corporate,West,Office Supplies
130,2015-10-31,646.034,Standard Class,Corporate,West,Office Supplies
130,2015-11-30,809.7080000000002,Standard Class,Corporate,West,Office Supplies
130,2015-12-31,2375.9890000000005,Standard Class,Corporate,West,Office Supplies
130,2016-01-31,214.258,Standard Class,Corporate,West,Office Supplies
130,2016-02-29,14.52,Standard Class,Corporate,West,Office Supplies
130,2016-03-31,150.83999999999997,Standard Class,Corporate,West,Office Supplies
130,2016-04-30,254.53400000000002,Standard Class,Corporate,West,Office Supplies
130,2016-05-31,37.836,Standard Class,Corporate,West,Office Supplies
130,2016-06-30,5.904,Standard Class,Corporate,West,Office Supplies
130,2016-07-31,131.48000000000002,Standard Class,Corporate,West,Office Supplies
130,2016-08-31,458.184,Standard Class,Corporate,West,Office Supplies
130,2016-09-30,2601.609,Standard Class,Corporate,West,Office Supplies
130,2016-10-31,1680.069,Standard Class,Corporate,West,Office Supplies
130,2016-11-30,31.08,Standard Class,Corporate,West,Office Supplies
130,2016-12-31,788.6280000000002,Standard Class,Corporate,West,Office Supplies
130,2017-02-28,198.54,Standard Class,Corporate,West,Office Supplies
130,2017-03-31,41.904,Standard Class,Corporate,West,Office Supplies
130,2017-04-30,384.73599999999993,Standard Class,Corporate,West,Office Supplies
130,2017-05-31,202.204,Standard Class,Corporate,West,Office Supplies
130,2017-06-30,353.28,Standard Class,Corporate,West,Office Supplies
130,2017-07-31,1573.73,Standard Class,Corporate,West,Office Supplies
130,2017-08-31,98.352,Standard Class,Corporate,West,Office Supplies
130,2017-09-30,1314.154,Standard Class,Corporate,West,Office Supplies
130,2017-10-31,1154.372,Standard Class,Corporate,West,Office Supplies
130,2017-11-30,78.71199999999999,Standard Class,Corporate,West,Office Supplies
130,2017-12-31,2698.1600000000003,Standard Class,Corporate,West,Office Supplies
130,2018-01-31,364.504,Standard Class,Corporate,West,Office Supplies
130,2018-02-28,1680.0600000000002,Standard Class,Corporate,West,Office Supplies
130,2018-03-31,1383.5520000000001,Standard Class,Corporate,West,Office Supplies
130,2018-04-30,40.339999999999996,Standard Class,Corporate,West,Office Supplies
130,2018-05-31,872.2700000000001,Standard Class,Corporate,West,Office Supplies
130,2018-06-30,437.292,Standard Class,Corporate,West,Office Supplies
130,2018-07-31,231.534,Standard Class,Corporate,West,Office Supplies
130,2018-08-31,7399.107999999999,Standard Class,Corporate,West,Office Supplies
130,2018-09-30,486.59,Standard Class,Corporate,West,Office Supplies
130,2018-10-31,5899.686,Standard Class,Corporate,West,Office Supplies
130,2018-11-30,590.9140000000001,Standard Class,Corporate,West,Office Supplies
130,2018-12-31,3688.6890000000003,Standard Class,Corporate,West,Office Supplies
131,2015-02-28,239.97,Standard Class,Corporate,West,Technology
131,2015-03-31,66.3,Standard Class,Corporate,West,Technology
131,2015-04-30,1547.356,Standard Class,Corporate,West,Technology
131,2015-05-31,370.576,Standard Class,Corporate,West,Technology
131,2015-07-31,1064.058,Standard Class,Corporate,West,Technology
131,2015-08-31,95.1,Standard Class,Corporate,West,Technology
131,2015-09-30,83.984,Standard Class,Corporate,West,Technology
131,2015-10-31,251.91,Standard Class,Corporate,West,Technology
131,2015-12-31,1127.896,Standard Class,Corporate,West,Technology
131,2016-03-31,1504.7520000000002,Standard Class,Corporate,West,Technology
131,2016-04-30,590.3520000000001,Standard Class,Corporate,West,Technology
131,2016-05-31,88.752,Standard Class,Corporate,West,Technology
131,2016-06-30,225.576,Standard Class,Corporate,West,Technology
131,2016-09-30,608.074,Standard Class,Corporate,West,Technology
131,2016-10-31,239.97,Standard Class,Corporate,West,Technology
131,2016-11-30,304.776,Standard Class,Corporate,West,Technology
131,2016-12-31,943.16,Standard Class,Corporate,West,Technology
131,2017-01-31,797.858,Standard Class,Corporate,West,Technology
131,2017-02-28,121.83,Standard Class,Corporate,West,Technology
131,2017-03-31,563.152,Standard Class,Corporate,West,Technology
131,2017-04-30,99.99,Standard Class,Corporate,West,Technology
131,2017-05-31,2618.784,Standard Class,Corporate,West,Technology
131,2017-07-31,95.76,Standard Class,Corporate,West,Technology
131,2017-08-31,558.884,Standard Class,Corporate,West,Technology
131,2017-09-30,1048.784,Standard Class,Corporate,West,Technology
131,2017-10-31,177.0,Standard Class,Corporate,West,Technology
131,2017-11-30,2188.436,Standard Class,Corporate,West,Technology
131,2017-12-31,883.874,Standard Class,Corporate,West,Technology
131,2018-01-31,196.704,Standard Class,Corporate,West,Technology
131,2018-02-28,683.144,Standard Class,Corporate,West,Technology
131,2018-03-31,1142.626,Standard Class,Corporate,West,Technology
131,2018-05-31,750.048,Standard Class,Corporate,West,Technology
131,2018-06-30,1144.25,Standard Class,Corporate,West,Technology
131,2018-07-31,4154.952,Standard Class,Corporate,West,Technology
131,2018-08-31,2519.916,Standard Class,Corporate,West,Technology
131,2018-09-30,1867.3660000000002,Standard Class,Corporate,West,Technology
131,2018-10-31,1224.068,Standard Class,Corporate,West,Technology
131,2018-11-30,328.50199999999995,Standard Class,Corporate,West,Technology
131,2018-12-31,214.00800000000004,Standard Class,Corporate,West,Technology
132,2015-03-31,634.116,Standard Class,Home Office,Central,Furniture
132,2015-06-30,212.94,Standard Class,Home Office,Central,Furniture
132,2015-07-31,1510.4699999999998,Standard Class,Home Office,Central,Furniture
132,2015-08-31,53.88,Standard Class,Home Office,Central,Furniture
132,2015-09-30,1273.0688,Standard Class,Home Office,Central,Furniture
132,2015-11-30,479.9,Standard Class,Home Office,Central,Furniture
132,2015-12-31,8.736,Standard Class,Home Office,Central,Furniture
132,2016-01-31,254.744,Standard Class,Home Office,Central,Furniture
132,2016-03-31,366.744,Standard Class,Home Office,Central,Furniture
132,2016-04-30,213.115,Standard Class,Home Office,Central,Furniture
132,2016-09-30,1408.1,Standard Class,Home Office,Central,Furniture
132,2016-11-30,236.182,Standard Class,Home Office,Central,Furniture
132,2016-12-31,1019.5151999999999,Standard Class,Home Office,Central,Furniture
132,2017-03-31,697.16,Standard Class,Home Office,Central,Furniture
132,2017-04-30,109.22800000000001,Standard Class,Home Office,Central,Furniture
132,2017-05-31,47.4,Standard Class,Home Office,Central,Furniture
132,2017-06-30,692.94,Standard Class,Home Office,Central,Furniture
132,2017-07-31,327.42,Standard Class,Home Office,Central,Furniture
132,2017-08-31,22.608,Standard Class,Home Office,Central,Furniture
132,2017-09-30,83.952,Standard Class,Home Office,Central,Furniture
132,2017-11-30,255.108,Standard Class,Home Office,Central,Furniture
132,2017-12-31,33.48,Standard Class,Home Office,Central,Furniture
132,2018-02-28,480.96,Standard Class,Home Office,Central,Furniture
132,2018-04-30,44.4,Standard Class,Home Office,Central,Furniture
132,2018-05-31,7.996,Standard Class,Home Office,Central,Furniture
132,2018-06-30,1078.346,Standard Class,Home Office,Central,Furniture
132,2018-07-31,526.45,Standard Class,Home Office,Central,Furniture
132,2018-08-31,91.376,Standard Class,Home Office,Central,Furniture
132,2018-10-31,254.604,Standard Class,Home Office,Central,Furniture
132,2018-11-30,1156.608,Standard Class,Home Office,Central,Furniture
132,2018-12-31,2.032,Standard Class,Home Office,Central,Furniture
133,2015-01-31,288.06,Standard Class,Home Office,Central,Office Supplies
133,2015-02-28,11.364,Standard Class,Home Office,Central,Office Supplies
133,2015-03-31,17.472,Standard Class,Home Office,Central,Office Supplies
133,2015-04-30,16.608,Standard Class,Home Office,Central,Office Supplies
133,2015-05-31,213.73200000000003,Standard Class,Home Office,Central,Office Supplies
133,2015-06-30,100.24,Standard Class,Home Office,Central,Office Supplies
133,2015-07-31,414.604,Standard Class,Home Office,Central,Office Supplies
133,2015-08-31,1070.955,Standard Class,Home Office,Central,Office Supplies
133,2015-09-30,781.59,Standard Class,Home Office,Central,Office Supplies
133,2015-11-30,342.26,Standard Class,Home Office,Central,Office Supplies
133,2016-03-31,112.03999999999999,Standard Class,Home Office,Central,Office Supplies
133,2016-06-30,259.272,Standard Class,Home Office,Central,Office Supplies
133,2016-07-31,19.0,Standard Class,Home Office,Central,Office Supplies
133,2016-08-31,95.9,Standard Class,Home Office,Central,Office Supplies
133,2016-09-30,105.1,Standard Class,Home Office,Central,Office Supplies
133,2016-10-31,155.3,Standard Class,Home Office,Central,Office Supplies
133,2016-11-30,1657.264,Standard Class,Home Office,Central,Office Supplies
133,2016-12-31,184.73999999999998,Standard Class,Home Office,Central,Office Supplies
133,2017-02-28,490.32,Standard Class,Home Office,Central,Office Supplies
133,2017-03-31,155.208,Standard Class,Home Office,Central,Office Supplies
133,2017-04-30,293.04200000000003,Standard Class,Home Office,Central,Office Supplies
133,2017-05-31,1109.22,Standard Class,Home Office,Central,Office Supplies
133,2017-07-31,171.976,Standard Class,Home Office,Central,Office Supplies
133,2017-08-31,1023.2880000000002,Standard Class,Home Office,Central,Office Supplies
133,2017-09-30,199.17,Standard Class,Home Office,Central,Office Supplies
