ts_id,date,total,store,item
446,2013-11-30,1597,S9,I46
446,2013-12-31,1208,S9,I46
446,2014-01-31,1217,S9,I46
446,2014-02-28,1253,S9,I46
446,2014-03-31,1702,S9,I46
446,2014-04-30,1882,S9,I46
446,2014-05-31,2123,S9,I46
446,2014-06-30,2162,S9,I46
446,2014-07-31,2262,S9,I46
446,2014-08-31,2125,S9,I46
446,2014-09-30,1897,S9,I46
446,2014-10-31,1831,S9,I46
446,2014-11-30,1818,S9,I46
446,2014-12-31,1330,S9,I46
446,2015-01-31,1376,S9,I46
446,2015-02-28,1337,S9,I46
446,2015-03-31,1747,S9,I46
446,2015-04-30,1914,S9,I46
446,2015-05-31,2114,S9,I46
446,2015-06-30,2225,S9,I46
446,2015-07-31,2346,S9,I46
446,2015-08-31,2247,S9,I46
446,2015-09-30,1928,S9,I46
446,2015-10-31,1802,S9,I46
446,2015-11-30,2034,S9,I46
446,2015-12-31,1485,S9,I46
446,2016-01-31,1477,S9,I46
446,2016-02-29,1466,S9,I46
446,2016-03-31,1897,S9,I46
446,2016-04-30,2149,S9,I46
446,2016-05-31,2383,S9,I46
446,2016-06-30,2511,S9,I46
446,2016-07-31,2730,S9,I46
446,2016-08-31,2416,S9,I46
446,2016-09-30,2173,S9,I46
446,2016-10-31,2015,S9,I46
446,2016-11-30,2167,S9,I46
446,2016-12-31,1623,S9,I46
446,2017-01-31,1431,S9,I46
446,2017-02-28,1446,S9,I46
446,2017-03-31,1972,S9,I46
446,2017-04-30,2212,S9,I46
446,2017-05-31,2414,S9,I46
446,2017-06-30,2506,S9,I46
446,2017-07-31,2798,S9,I46
446,2017-08-31,2306,S9,I46
446,2017-09-30,2203,S9,I46
446,2017-10-31,2112,S9,I46
446,2017-11-30,2184,S9,I46
446,2017-12-31,1660,S9,I46
447,2013-01-31,404,S9,I47
447,2013-02-28,430,S9,I47
447,2013-03-31,598,S9,I47
447,2013-04-30,593,S9,I47
447,2013-05-31,640,S9,I47
447,2013-06-30,727,S9,I47
447,2013-07-31,726,S9,I47
447,2013-08-31,674,S9,I47
447,2013-09-30,575,S9,I47
447,2013-10-31,556,S9,I47
447,2013-11-30,613,S9,I47
447,2013-12-31,419,S9,I47
447,2014-01-31,443,S9,I47
447,2014-02-28,445,S9,I47
447,2014-03-31,568,S9,I47
447,2014-04-30,715,S9,I47
447,2014-05-31,782,S9,I47
447,2014-06-30,762,S9,I47
447,2014-07-31,913,S9,I47
447,2014-08-31,742,S9,I47
447,2014-09-30,698,S9,I47
447,2014-10-31,678,S9,I47
447,2014-11-30,717,S9,I47
447,2014-12-31,498,S9,I47
447,2015-01-31,478,S9,I47
447,2015-02-28,542,S9,I47
447,2015-03-31,691,S9,I47
447,2015-04-30,699,S9,I47
447,2015-05-31,869,S9,I47
447,2015-06-30,892,S9,I47
447,2015-07-31,935,S9,I47
447,2015-08-31,795,S9,I47
447,2015-09-30,752,S9,I47
447,2015-10-31,677,S9,I47
447,2015-11-30,713,S9,I47
447,2015-12-31,573,S9,I47
447,2016-01-31,520,S9,I47
447,2016-02-29,547,S9,I47
447,2016-03-31,681,S9,I47
447,2016-04-30,804,S9,I47
447,2016-05-31,883,S9,I47
447,2016-06-30,871,S9,I47
447,2016-07-31,1005,S9,I47
447,2016-08-31,839,S9,I47
447,2016-09-30,757,S9,I47
447,2016-10-31,735,S9,I47
447,2016-11-30,783,S9,I47
447,2016-12-31,533,S9,I47
447,2017-01-31,586,S9,I47
447,2017-02-28,539,S9,I47
447,2017-03-31,752,S9,I47
447,2017-04-30,811,S9,I47
447,2017-05-31,873,S9,I47
447,2017-06-30,948,S9,I47
447,2017-07-31,1053,S9,I47
447,2017-08-31,916,S9,I47
447,2017-09-30,800,S9,I47
447,2017-10-31,798,S9,I47
447,2017-11-30,821,S9,I47
447,2017-12-31,617,S9,I47
448,2013-01-31,903,S9,I48
448,2013-02-28,979,S9,I48
448,2013-03-31,1302,S9,I48
448,2013-04-30,1441,S9,I48
448,2013-05-31,1573,S9,I48
448,2013-06-30,1572,S9,I48
448,2013-07-31,1785,S9,I48
448,2013-08-31,1569,S9,I48
448,2013-09-30,1423,S9,I48
448,2013-10-31,1381,S9,I48
448,2013-11-30,1424,S9,I48
448,2013-12-31,1017,S9,I48
448,2014-01-31,1103,S9,I48
448,2014-02-28,1029,S9,I48
448,2014-03-31,1476,S9,I48
448,2014-04-30,1590,S9,I48
448,2014-05-31,1768,S9,I48
448,2014-06-30,1898,S9,I48
448,2014-07-31,2087,S9,I48
448,2014-08-31,1814,S9,I48
448,2014-09-30,1685,S9,I48
448,2014-10-31,1587,S9,I48
448,2014-11-30,1657,S9,I48
448,2014-12-31,1284,S9,I48
448,2015-01-31,1137,S9,I48
448,2015-02-28,1144,S9,I48
448,2015-03-31,1510,S9,I48
448,2015-04-30,1719,S9,I48
448,2015-05-31,1907,S9,I48
448,2015-06-30,1929,S9,I48
448,2015-07-31,2111,S9,I48
448,2015-08-31,1977,S9,I48
448,2015-09-30,1703,S9,I48
448,2015-10-31,1617,S9,I48
448,2015-11-30,1702,S9,I48
448,2015-12-31,1291,S9,I48
448,2016-01-31,1211,S9,I48
448,2016-02-29,1284,S9,I48
448,2016-03-31,1535,S9,I48
448,2016-04-30,1856,S9,I48
448,2016-05-31,2035,S9,I48
448,2016-06-30,2086,S9,I48
448,2016-07-31,2345,S9,I48
448,2016-08-31,2100,S9,I48
448,2016-09-30,1838,S9,I48
448,2016-10-31,1765,S9,I48
448,2016-11-30,1886,S9,I48
448,2016-12-31,1349,S9,I48
448,2017-01-31,1330,S9,I48
448,2017-02-28,1281,S9,I48
448,2017-03-31,1756,S9,I48
448,2017-04-30,1916,S9,I48
448,2017-05-31,2134,S9,I48
448,2017-06-30,2248,S9,I48
448,2017-07-31,2377,S9,I48
448,2017-08-31,2004,S9,I48
448,2017-09-30,1896,S9,I48
448,2017-10-31,1882,S9,I48
448,2017-11-30,1899,S9,I48
448,2017-12-31,1455,S9,I48
449,2013-01-31,509,S9,I49
449,2013-02-28,580,S9,I49
449,2013-03-31,731,S9,I49
449,2013-04-30,812,S9,I49
449,2013-05-31,871,S9,I49
449,2013-06-30,933,S9,I49
449,2013-07-31,961,S9,I49
449,2013-08-31,875,S9,I49
449,2013-09-30,841,S9,I49
449,2013-10-31,785,S9,I49
449,2013-11-30,773,S9,I49
449,2013-12-31,646,S9,I49
449,2014-01-31,584,S9,I49
449,2014-02-28,607,S9,I49
449,2014-03-31,866,S9,I49
449,2014-04-30,939,S9,I49
449,2014-05-31,1048,S9,I49
449,2014-06-30,1111,S9,I49
449,2014-07-31,1159,S9,I49
449,2014-08-31,1054,S9,I49
449,2014-09-30,937,S9,I49
449,2014-10-31,952,S9,I49
449,2014-11-30,921,S9,I49
449,2014-12-31,682,S9,I49
449,2015-01-31,652,S9,I49
449,2015-02-28,648,S9,I49
449,2015-03-31,828,S9,I49
449,2015-04-30,1002,S9,I49
449,2015-05-31,1045,S9,I49
449,2015-06-30,1105,S9,I49
449,2015-07-31,1280,S9,I49
449,2015-08-31,1092,S9,I49
449,2015-09-30,1010,S9,I49
449,2015-10-31,964,S9,I49
449,2015-11-30,970,S9,I49
449,2015-12-31,709,S9,I49
449,2016-01-31,670,S9,I49
449,2016-02-29,736,S9,I49
449,2016-03-31,936,S9,I49
449,2016-04-30,1031,S9,I49
449,2016-05-31,1211,S9,I49
449,2016-06-30,1192,S9,I49
449,2016-07-31,1408,S9,I49
449,2016-08-31,1145,S9,I49
449,2016-09-30,1061,S9,I49
449,2016-10-31,1029,S9,I49
449,2016-11-30,1064,S9,I49
449,2016-12-31,795,S9,I49
449,2017-01-31,771,S9,I49
449,2017-02-28,739,S9,I49
449,2017-03-31,990,S9,I49
449,2017-04-30,1075,S9,I49
449,2017-05-31,1252,S9,I49
449,2017-06-30,1283,S9,I49
449,2017-07-31,1464,S9,I49
449,2017-08-31,1293,S9,I49
449,2017-09-30,1086,S9,I49
449,2017-10-31,1081,S9,I49
449,2017-11-30,1100,S9,I49
449,2017-12-31,808,S9,I49
450,2013-01-31,1209,S9,I50
450,2013-02-28,1194,S9,I50
450,2013-03-31,1659,S9,I50
450,2013-04-30,1791,S9,I50
450,2013-05-31,1964,S9,I50
450,2013-06-30,2038,S9,I50
450,2013-07-31,2255,S9,I50
450,2013-08-31,2121,S9,I50
450,2013-09-30,1806,S9,I50
450,2013-10-31,1740,S9,I50
450,2013-11-30,1918,S9,I50
450,2013-12-31,1361,S9,I50
450,2014-01-31,1415,S9,I50
450,2014-02-28,1332,S9,I50
450,2014-03-31,1884,S9,I50
450,2014-04-30,2144,S9,I50
450,2014-05-31,2352,S9,I50
450,2014-06-30,2472,S9,I50
450,2014-07-31,2718,S9,I50
450,2014-08-31,2407,S9,I50
450,2014-09-30,2162,S9,I50
450,2014-10-31,2046,S9,I50
450,2014-11-30,2089,S9,I50
450,2014-12-31,1488,S9,I50
450,2015-01-31,1432,S9,I50
450,2015-02-28,1473,S9,I50
450,2015-03-31,1944,S9,I50
450,2015-04-30,2174,S9,I50
450,2015-05-31,2411,S9,I50
450,2015-06-30,2484,S9,I50
450,2015-07-31,2728,S9,I50
450,2015-08-31,2450,S9,I50
450,2015-09-30,2162,S9,I50
450,2015-10-31,2183,S9,I50
450,2015-11-30,2224,S9,I50
450,2015-12-31,1542,S9,I50
450,2016-01-31,1617,S9,I50
450,2016-02-29,1636,S9,I50
450,2016-03-31,2022,S9,I50
450,2016-04-30,2410,S9,I50
450,2016-05-31,2557,S9,I50
450,2016-06-30,2754,S9,I50
450,2016-07-31,3029,S9,I50
450,2016-08-31,2675,S9,I50
450,2016-09-30,2321,S9,I50
450,2016-10-31,2330,S9,I50
450,2016-11-30,2445,S9,I50
450,2016-12-31,1780,S9,I50
450,2017-01-31,1629,S9,I50
450,2017-02-28,1663,S9,I50
450,2017-03-31,2167,S9,I50
450,2017-04-30,2442,S9,I50
450,2017-05-31,2653,S9,I50
450,2017-06-30,2746,S9,I50
450,2017-07-31,3140,S9,I50
450,2017-08-31,2713,S9,I50
450,2017-09-30,2441,S9,I50
450,2017-10-31,2345,S9,I50
450,2017-11-30,2444,S9,I50
450,2017-12-31,1826,S9,I50
451,2013-01-31,447,S10,I1
451,2013-02-28,469,S10,I1
451,2013-03-31,579,S10,I1
451,2013-04-30,636,S10,I1
451,2013-05-31,710,S10,I1
451,2013-06-30,745,S10,I1
451,2013-07-31,806,S10,I1
451,2013-08-31,729,S10,I1
451,2013-09-30,650,S10,I1
451,2013-10-31,590,S10,I1
451,2013-11-30,683,S10,I1
451,2013-12-31,466,S10,I1
451,2014-01-31,503,S10,I1
451,2014-02-28,490,S10,I1
451,2014-03-31,660,S10,I1
451,2014-04-30,748,S10,I1
451,2014-05-31,823,S10,I1
451,2014-06-30,947,S10,I1
451,2014-07-31,966,S10,I1
451,2014-08-31,850,S10,I1
451,2014-09-30,744,S10,I1
451,2014-10-31,730,S10,I1
451,2014-11-30,757,S10,I1
451,2014-12-31,569,S10,I1
451,2015-01-31,521,S10,I1
451,2015-02-28,533,S10,I1
451,2015-03-31,657,S10,I1
451,2015-04-30,764,S10,I1
451,2015-05-31,875,S10,I1
451,2015-06-30,871,S10,I1
451,2015-07-31,991,S10,I1
451,2015-08-31,841,S10,I1
451,2015-09-30,745,S10,I1
451,2015-10-31,736,S10,I1
451,2015-11-30,823,S10,I1
451,2015-12-31,530,S10,I1
451,2016-01-31,587,S10,I1
451,2016-02-29,580,S10,I1
451,2016-03-31,744,S10,I1
451,2016-04-30,859,S10,I1
451,2016-05-31,973,S10,I1
451,2016-06-30,940,S10,I1
451,2016-07-31,1136,S10,I1
451,2016-08-31,892,S10,I1
451,2016-09-30,849,S10,I1
451,2016-10-31,849,S10,I1
451,2016-11-30,854,S10,I1
451,2016-12-31,662,S10,I1
451,2017-01-31,551,S10,I1
451,2017-02-28,593,S10,I1
451,2017-03-31,784,S10,I1
451,2017-04-30,878,S10,I1
451,2017-05-31,1015,S10,I1
451,2017-06-30,973,S10,I1
451,2017-07-31,1111,S10,I1
451,2017-08-31,945,S10,I1
451,2017-09-30,865,S10,I1
451,2017-10-31,861,S10,I1
451,2017-11-30,860,S10,I1
451,2017-12-31,623,S10,I1
452,2013-01-31,1212,S10,I2
452,2013-02-28,1152,S10,I2
452,2013-03-31,1555,S10,I2
452,2013-04-30,1689,S10,I2
452,2013-05-31,1847,S10,I2
452,2013-06-30,2029,S10,I2
452,2013-07-31,2240,S10,I2
452,2013-08-31,1880,S10,I2
452,2013-09-30,1659,S10,I2
452,2013-10-31,1616,S10,I2
452,2013-11-30,1759,S10,I2
452,2013-12-31,1268,S10,I2
452,2014-01-31,1301,S10,I2
452,2014-02-28,1357,S10,I2
452,2014-03-31,1765,S10,I2
452,2014-04-30,1996,S10,I2
452,2014-05-31,2232,S10,I2
452,2014-06-30,2269,S10,I2
452,2014-07-31,2498,S10,I2
452,2014-08-31,2123,S10,I2
452,2014-09-30,1950,S10,I2
452,2014-10-31,1931,S10,I2
452,2014-11-30,1949,S10,I2
452,2014-12-31,1455,S10,I2
452,2015-01-31,1446,S10,I2
452,2015-02-28,1379,S10,I2
452,2015-03-31,1769,S10,I2
452,2015-04-30,2102,S10,I2
452,2015-05-31,2359,S10,I2
452,2015-06-30,2381,S10,I2
452,2015-07-31,2650,S10,I2
452,2015-08-31,2301,S10,I2
452,2015-09-30,2006,S10,I2
452,2015-10-31,1966,S10,I2
452,2015-11-30,2007,S10,I2
452,2015-12-31,1531,S10,I2
452,2016-01-31,1555,S10,I2
452,2016-02-29,1540,S10,I2
452,2016-03-31,1965,S10,I2
452,2016-04-30,2332,S10,I2
452,2016-05-31,2437,S10,I2
452,2016-06-30,2653,S10,I2
452,2016-07-31,2775,S10,I2
452,2016-08-31,2485,S10,I2
452,2016-09-30,2282,S10,I2
452,2016-10-31,2170,S10,I2
452,2016-11-30,2252,S10,I2
452,2016-12-31,1672,S10,I2
452,2017-01-31,1573,S10,I2
452,2017-02-28,1567,S10,I2
452,2017-03-31,2105,S10,I2
452,2017-04-30,2378,S10,I2
452,2017-05-31,2482,S10,I2
452,2017-06-30,2664,S10,I2
452,2017-07-31,2886,S10,I2
452,2017-08-31,2654,S10,I2
452,2017-09-30,2378,S10,I2
452,2017-10-31,2246,S10,I2
452,2017-11-30,2315,S10,I2
452,2017-12-31,1730,S10,I2
453,2013-01-31,723,S10,I3
453,2013-02-28,698,S10,I3
453,2013-03-31,952,S10,I3
453,2013-04-30,1073,S10,I3
453,2013-05-31,1210,S10,I3
453,2013-06-30,1224,S10,I3
453,2013-07-31,1357,S10,I3
453,2013-08-31,1220,S10,I3
453,2013-09-30,1129,S10,I3
453,2013-10-31,1065,S10,I3
453,2013-11-30,1135,S10,I3
453,2013-12-31,796,S10,I3
453,2014-01-31,845,S10,I3
453,2014-02-28,855,S10,I3
453,2014-03-31,1071,S10,I3
453,2014-04-30,1247,S10,I3
453,2014-05-31,1360,S10,I3
453,2014-06-30,1400,S10,I3
453,2014-07-31,1495,S10,I3
453,2014-08-31,1327,S10,I3
453,2014-09-30,1232,S10,I3
453,2014-10-31,1180,S10,I3
453,2014-11-30,1257,S10,I3
453,2014-12-31,849,S10,I3
453,2015-01-31,861,S10,I3
453,2015-02-28,833,S10,I3
453,2015-03-31,1130,S10,I3
453,2015-04-30,1312,S10,I3
453,2015-05-31,1467,S10,I3
453,2015-06-30,1476,S10,I3
453,2015-07-31,1632,S10,I3
453,2015-08-31,1427,S10,I3
453,2015-09-30,1242,S10,I3
453,2015-10-31,1338,S10,I3
453,2015-11-30,1296,S10,I3
453,2015-12-31,988,S10,I3
453,2016-01-31,933,S10,I3
453,2016-02-29,907,S10,I3
453,2016-03-31,1271,S10,I3
453,2016-04-30,1481,S10,I3
453,2016-05-31,1517,S10,I3
453,2016-06-30,1633,S10,I3
453,2016-07-31,1828,S10,I3
453,2016-08-31,1589,S10,I3
453,2016-09-30,1415,S10,I3
453,2016-10-31,1413,S10,I3
453,2016-11-30,1473,S10,I3
453,2016-12-31,1042,S10,I3
453,2017-01-31,991,S10,I3
453,2017-02-28,924,S10,I3
453,2017-03-31,1278,S10,I3
453,2017-04-30,1420,S10,I3
453,2017-05-31,1621,S10,I3
453,2017-06-30,1626,S10,I3
453,2017-07-31,1895,S10,I3
453,2017-08-31,1680,S10,I3
453,2017-09-30,1470,S10,I3
453,2017-10-31,1395,S10,I3
453,2017-11-30,1519,S10,I3
453,2017-12-31,1050,S10,I3
454,2013-01-31,373,S10,I4
454,2013-02-28,442,S10,I4
454,2013-03-31,596,S10,I4
454,2013-04-30,660,S10,I4
454,2013-05-31,737,S10,I4
454,2013-06-30,740,S10,I4
454,2013-07-31,810,S10,I4
454,2013-08-31,735,S10,I4
454,2013-09-30,662,S10,I4
454,2013-10-31,609,S10,I4
454,2013-11-30,697,S10,I4
454,2013-12-31,490,S10,I4
454,2014-01-31,530,S10,I4
454,2014-02-28,477,S10,I4
454,2014-03-31,687,S10,I4
454,2014-04-30,735,S10,I4
454,2014-05-31,825,S10,I4
454,2014-06-30,889,S10,I4
454,2014-07-31,940,S10,I4
454,2014-08-31,859,S10,I4
454,2014-09-30,784,S10,I4
454,2014-10-31,714,S10,I4
454,2014-11-30,757,S10,I4
454,2014-12-31,542,S10,I4
454,2015-01-31,529,S10,I4
454,2015-02-28,536,S10,I4
454,2015-03-31,678,S10,I4
454,2015-04-30,800,S10,I4
454,2015-05-31,947,S10,I4
454,2015-06-30,871,S10,I4
454,2015-07-31,940,S10,I4
454,2015-08-31,857,S10,I4
454,2015-09-30,759,S10,I4
454,2015-10-31,753,S10,I4
454,2015-11-30,768,S10,I4
454,2015-12-31,578,S10,I4
454,2016-01-31,561,S10,I4
454,2016-02-29,598,S10,I4
454,2016-03-31,748,S10,I4
454,2016-04-30,836,S10,I4
454,2016-05-31,901,S10,I4
454,2016-06-30,952,S10,I4
454,2016-07-31,1082,S10,I4
454,2016-08-31,930,S10,I4
454,2016-09-30,830,S10,I4
454,2016-10-31,844,S10,I4
454,2016-11-30,837,S10,I4
454,2016-12-31,591,S10,I4
454,2017-01-31,570,S10,I4
454,2017-02-28,584,S10,I4
454,2017-03-31,777,S10,I4
454,2017-04-30,935,S10,I4
454,2017-05-31,953,S10,I4
454,2017-06-30,1039,S10,I4
454,2017-07-31,1081,S10,I4
454,2017-08-31,934,S10,I4
454,2017-09-30,865,S10,I4
454,2017-10-31,924,S10,I4
454,2017-11-30,816,S10,I4
454,2017-12-31,647,S10,I4
455,2013-01-31,326,S10,I5
455,2013-02-28,375,S10,I5
455,2013-03-31,496,S10,I5
455,2013-04-30,522,S10,I5
455,2013-05-31,629,S10,I5
455,2013-06-30,636,S10,I5
455,2013-07-31,672,S10,I5
455,2013-08-31,606,S10,I5
455,2013-09-30,516,S10,I5
455,2013-10-31,538,S10,I5
455,2013-11-30,563,S10,I5
455,2013-12-31,442,S10,I5
455,2014-01-31,366,S10,I5
455,2014-02-28,453,S10,I5
455,2014-03-31,505,S10,I5
455,2014-04-30,611,S10,I5
455,2014-05-31,691,S10,I5
455,2014-06-30,672,S10,I5
455,2014-07-31,790,S10,I5
455,2014-08-31,675,S10,I5
455,2014-09-30,593,S10,I5
455,2014-10-31,580,S10,I5
455,2014-11-30,681,S10,I5
455,2014-12-31,439,S10,I5
455,2015-01-31,446,S10,I5
455,2015-02-28,445,S10,I5
455,2015-03-31,584,S10,I5
455,2015-04-30,688,S10,I5
455,2015-05-31,705,S10,I5
455,2015-06-30,793,S10,I5
455,2015-07-31,800,S10,I5
455,2015-08-31,732,S10,I5
455,2015-09-30,624,S10,I5
455,2015-10-31,615,S10,I5
455,2015-11-30,651,S10,I5
455,2015-12-31,457,S10,I5
455,2016-01-31,406,S10,I5
455,2016-02-29,500,S10,I5
455,2016-03-31,633,S10,I5
455,2016-04-30,779,S10,I5
455,2016-05-31,824,S10,I5
455,2016-06-30,792,S10,I5
455,2016-07-31,898,S10,I5
455,2016-08-31,761,S10,I5
455,2016-09-30,648,S10,I5
455,2016-10-31,669,S10,I5
455,2016-11-30,754,S10,I5
455,2016-12-31,539,S10,I5
455,2017-01-31,525,S10,I5
455,2017-02-28,490,S10,I5
455,2017-03-31,662,S10,I5
455,2017-04-30,806,S10,I5
455,2017-05-31,791,S10,I5
455,2017-06-30,865,S10,I5
455,2017-07-31,875,S10,I5
455,2017-08-31,850,S10,I5
455,2017-09-30,720,S10,I5
455,2017-10-31,698,S10,I5
455,2017-11-30,710,S10,I5
455,2017-12-31,572,S10,I5
456,2013-01-31,1180,S10,I6
456,2013-02-28,1200,S10,I6
456,2013-03-31,1501,S10,I6
456,2013-04-30,1699,S10,I6
456,2013-05-31,1813,S10,I6
456,2013-06-30,2052,S10,I6
456,2013-07-31,2241,S10,I6
456,2013-08-31,1916,S10,I6
456,2013-09-30,1779,S10,I6
456,2013-10-31,1598,S10,I6
456,2013-11-30,1782,S10,I6
456,2013-12-31,1251,S10,I6
456,2014-01-31,1303,S10,I6
456,2014-02-28,1322,S10,I6
456,2014-03-31,1798,S10,I6
456,2014-04-30,1991,S10,I6
456,2014-05-31,2176,S10,I6
456,2014-06-30,2248,S10,I6
456,2014-07-31,2566,S10,I6
456,2014-08-31,2227,S10,I6
456,2014-09-30,1933,S10,I6
456,2014-10-31,1900,S10,I6
456,2014-11-30,1982,S10,I6
456,2014-12-31,1441,S10,I6
456,2015-01-31,1397,S10,I6
456,2015-02-28,1414,S10,I6
456,2015-03-31,1850,S10,I6
456,2015-04-30,2121,S10,I6
456,2015-05-31,2269,S10,I6
456,2015-06-30,2329,S10,I6
456,2015-07-31,2568,S10,I6
456,2015-08-31,2315,S10,I6
456,2015-09-30,2029,S10,I6
456,2015-10-31,1998,S10,I6
456,2015-11-30,2074,S10,I6
456,2015-12-31,1455,S10,I6
456,2016-01-31,1540,S10,I6
456,2016-02-29,1534,S10,I6
456,2016-03-31,1984,S10,I6
456,2016-04-30,2245,S10,I6
456,2016-05-31,2413,S10,I6
456,2016-06-30,2531,S10,I6
456,2016-07-31,2918,S10,I6
456,2016-08-31,2498,S10,I6
456,2016-09-30,2300,S10,I6
456,2016-10-31,2192,S10,I6
456,2016-11-30,2250,S10,I6
456,2016-12-31,1671,S10,I6
456,2017-01-31,1609,S10,I6
456,2017-02-28,1495,S10,I6
456,2017-03-31,2053,S10,I6
456,2017-04-30,2409,S10,I6
456,2017-05-31,2547,S10,I6
456,2017-06-30,2691,S10,I6
456,2017-07-31,3018,S10,I6
456,2017-08-31,2523,S10,I6
456,2017-09-30,2381,S10,I6
456,2017-10-31,2201,S10,I6
456,2017-11-30,2261,S10,I6
456,2017-12-31,1826,S10,I6
457,2013-01-31,1118,S10,I7
457,2013-02-28,1143,S10,I7
457,2013-03-31,1528,S10,I7
457,2013-04-30,1734,S10,I7
457,2013-05-31,1969,S10,I7
457,2013-06-30,2028,S10,I7
457,2013-07-31,2181,S10,I7
457,2013-08-31,1875,S10,I7
457,2013-09-30,1689,S10,I7
457,2013-10-31,1698,S10,I7
457,2013-11-30,1823,S10,I7
457,2013-12-31,1250,S10,I7
457,2014-01-31,1345,S10,I7
457,2014-02-28,1319,S10,I7
457,2014-03-31,1755,S10,I7
457,2014-04-30,1971,S10,I7
457,2014-05-31,2142,S10,I7
457,2014-06-30,2224,S10,I7
457,2014-07-31,2514,S10,I7
457,2014-08-31,2314,S10,I7
457,2014-09-30,1974,S10,I7
457,2014-10-31,1939,S10,I7
457,2014-11-30,1963,S10,I7
457,2014-12-31,1503,S10,I7
457,2015-01-31,1361,S10,I7
457,2015-02-28,1405,S10,I7
457,2015-03-31,1869,S10,I7
457,2015-04-30,2087,S10,I7
457,2015-05-31,2333,S10,I7
457,2015-06-30,2405,S10,I7
457,2015-07-31,2636,S10,I7
457,2015-08-31,2310,S10,I7
457,2015-09-30,2147,S10,I7
457,2015-10-31,2029,S10,I7
457,2015-11-30,2076,S10,I7
457,2015-12-31,1518,S10,I7
457,2016-01-31,1536,S10,I7
457,2016-02-29,1558,S10,I7
457,2016-03-31,1993,S10,I7
457,2016-04-30,2360,S10,I7
457,2016-05-31,2453,S10,I7
457,2016-06-30,2570,S10,I7
457,2016-07-31,2928,S10,I7
457,2016-08-31,2558,S10,I7
457,2016-09-30,2224,S10,I7
457,2016-10-31,2144,S10,I7
457,2016-11-30,2149,S10,I7
457,2016-12-31,1648,S10,I7
457,2017-01-31,1555,S10,I7
457,2017-02-28,1499,S10,I7
457,2017-03-31,2024,S10,I7
457,2017-04-30,2395,S10,I7
457,2017-05-31,2575,S10,I7
457,2017-06-30,2630,S10,I7
457,2017-07-31,3036,S10,I7
457,2017-08-31,2585,S10,I7
457,2017-09-30,2357,S10,I7
457,2017-10-31,2224,S10,I7
457,2017-11-30,2250,S10,I7
457,2017-12-31,1739,S10,I7
458,2013-01-31,1549,S10,I8
458,2013-02-28,1482,S10,I8
458,2013-03-31,2027,S10,I8
458,2013-04-30,2202,S10,I8
458,2013-05-31,2604,S10,I8
458,2013-06-30,2661,S10,I8
458,2013-07-31,2868,S10,I8
458,2013-08-31,2583,S10,I8
458,2013-09-30,2257,S10,I8
458,2013-10-31,2121,S10,I8
458,2013-11-30,2195,S10,I8
458,2013-12-31,1635,S10,I8
458,2014-01-31,1739,S10,I8
458,2014-02-28,1749,S10,I8
458,2014-03-31,2327,S10,I8
458,2014-04-30,2615,S10,I8
458,2014-05-31,2867,S10,I8
458,2014-06-30,3026,S10,I8
458,2014-07-31,3339,S10,I8
458,2014-08-31,2836,S10,I8
458,2014-09-30,2567,S10,I8
458,2014-10-31,2497,S10,I8
458,2014-11-30,2667,S10,I8
458,2014-12-31,1889,S10,I8
458,2015-01-31,1784,S10,I8
458,2015-02-28,1877,S10,I8
458,2015-03-31,2477,S10,I8
458,2015-04-30,2781,S10,I8
458,2015-05-31,3021,S10,I8
458,2015-06-30,3133,S10,I8
458,2015-07-31,3324,S10,I8
458,2015-08-31,2946,S10,I8
458,2015-09-30,2717,S10,I8
458,2015-10-31,2627,S10,I8
458,2015-11-30,2781,S10,I8
458,2015-12-31,1983,S10,I8
458,2016-01-31,2020,S10,I8
458,2016-02-29,2042,S10,I8
458,2016-03-31,2592,S10,I8
458,2016-04-30,3027,S10,I8
458,2016-05-31,3251,S10,I8
458,2016-06-30,3415,S10,I8
458,2016-07-31,3726,S10,I8
458,2016-08-31,3205,S10,I8
458,2016-09-30,2911,S10,I8
458,2016-10-31,2812,S10,I8
458,2016-11-30,2959,S10,I8
458,2016-12-31,2189,S10,I8
458,2017-01-31,2002,S10,I8
458,2017-02-28,2012,S10,I8
458,2017-03-31,2714,S10,I8
458,2017-04-30,3044,S10,I8
458,2017-05-31,3335,S10,I8
458,2017-06-30,3504,S10,I8
458,2017-07-31,3961,S10,I8
458,2017-08-31,3430,S10,I8
458,2017-09-30,3141,S10,I8
458,2017-10-31,2953,S10,I8
458,2017-11-30,3107,S10,I8
458,2017-12-31,2254,S10,I8
459,2013-01-31,1020,S10,I9
459,2013-02-28,1054,S10,I9
459,2013-03-31,1372,S10,I9
459,2013-04-30,1467,S10,I9
459,2013-05-31,1713,S10,I9
459,2013-06-30,1706,S10,I9
459,2013-07-31,1865,S10,I9
459,2013-08-31,1662,S10,I9
459,2013-09-30,1569,S10,I9
459,2013-10-31,1483,S10,I9
459,2013-11-30,1573,S10,I9
459,2013-12-31,1118,S10,I9
459,2014-01-31,1175,S10,I9
459,2014-02-28,1173,S10,I9
459,2014-03-31,1566,S10,I9
459,2014-04-30,1713,S10,I9
459,2014-05-31,1982,S10,I9
459,2014-06-30,2061,S10,I9
459,2014-07-31,2306,S10,I9
459,2014-08-31,1978,S10,I9
459,2014-09-30,1702,S10,I9
459,2014-10-31,1716,S10,I9
